"","id","sp","trait"
"7332","921807","spp_1844",0.370968106901273
"7333","180239","spp_361",0.289167458657175
"7336","961298","spp_1923",0.2914060393814
"7337","44114","spp_89",0.237927296431735
"7341","617084","spp_1235",0.332645846996456
"7342","539617","spp_1080",0.273029030533507
"7344","153025","spp_307",0.389783077174798
"7350","956267","spp_1913",0.278905377490446
"7351","428483","spp_857",0.269468737998977
"7357","146854","spp_294",0.252481982577592
"7361","469602","spp_940",0.276404356351122
"7363","403844","spp_808",0.298484456259757
"7364","212517","spp_426",0.258066535694525
"7366","397017","spp_795",0.326562076807022
"7368","247322","spp_495",0.273355956189334
"7369","571999","spp_1144",0.326023374684155
"7370","925928","spp_1852",0.225170491496101
"7377","411828","spp_824",0.23480286099948
"7379","829021","spp_1659",0.283282096032053
"7381","589767","spp_1180",0.210512800375
"7386","148647","spp_298",0.355959011008963
"7391","466196","spp_933",0.311658577760682
"7392","243434","spp_487",0.322000056738034
"7400","608002","spp_1217",0.279783666599542
"7403","130367","spp_261",0.308268239954486
"7405","812728","spp_1626",0.223491510609165
"7411","274102","spp_549",0.371620655525476
"7416","469858","spp_940",0.276404356351122
"7419","193414","spp_387",0.349759106058627
"7420","815662","spp_1632",0.333504476584494
"7421","528176","spp_1057",0.309350029798225
"7422","615499","spp_1231",0.348943753633648
"7431","229922","spp_460",0.303707304876298
"7435","123561","spp_248",0.352873016148806
"7436","49798","spp_100",0.335040841018781
"7439","515210","spp_1031",0.233668345492333
"7440","447776","spp_896",0.1957995116245
"7442","720376","spp_1441",0.29903563670814
"7447","600459","spp_1201",0.308617864502594
"7449","29592","spp_60",0.335831823991612
"7452","241041","spp_483",0.20107703958638
"7455","361549","spp_724",0.467126664239913
"7456","69021","spp_139",0.288534032646567
"7457","251141","spp_503",0.319465095410123
"7462","654710","spp_1310",0.288548931479454
"7464","437448","spp_875",0.256057680817321
"7467","919446","spp_1839",0.291171630145982
"7468","584219","spp_1169",0.351505522150546
"7469","871883","spp_1744",0.376892035827041
"7473","228741","spp_458",0.409026453271508
"7477","373581","spp_748",0.271135064773262
"7480","133421","spp_267",0.212919831043109
"7482","568621","spp_1138",0.283859321614727
"7483","815857","spp_1632",0.333504476584494
"7500","479568","spp_960",0.264430434908718
"7501","957523","spp_1916",0.288496036315337
"7505","278297","spp_557",0.339411534601822
"7509","698689","spp_1398",0.298493659123778
"7510","891078","spp_1783",0.363819611025974
"7516","448156","spp_897",0.419699385063723
"7517","193115","spp_387",0.349759106058627
"7519","494674","spp_990",0.248400511918589
"7521","319654","spp_640",0.288170275278389
"7531","573146","spp_1147",0.30099816294387
"7533","844401","spp_1689",0.229024127591401
"7542","728562","spp_1458",0.22694091219455
"7548","904291","spp_1809",0.322147892555222
"7551","769990","spp_1540",0.325231118360534
"7559","475077","spp_951",0.371444566175342
"7564","661783","spp_1324",0.279221389675513
"7565","215332","spp_431",0.380451056407765
"7566","9347","spp_19",0.418187693692744
"7567","829077","spp_1659",0.283282096032053
"7571","528127","spp_1057",0.309350029798225
"7574","811533","spp_1624",0.28019683691673
"7576","411640","spp_824",0.23480286099948
"7577","719652","spp_1440",0.165005354909226
"7578","350497","spp_701",0.296404224121943
"7579","896256","spp_1793",0.252995006041601
"7580","307986","spp_616",0.299083581427112
"7583","427698","spp_856",0.332635909784585
"7587","639449","spp_1279",0.27573649934493
"7589","422536","spp_846",0.390242689521983
"7594","488207","spp_977",0.287117038387805
"7600","696740","spp_1394",0.208758196560666
"7602","631440","spp_1263",0.367847671266645
"7604","720185","spp_1441",0.29903563670814
"7605","329260","spp_659",0.266170382034034
"7613","229915","spp_460",0.303707304876298
"7615","625124","spp_1251",0.264956542989239
"7618","933004","spp_1867",0.308798604644835
"7619","357738","spp_716",0.34641767013818
"7621","421786","spp_844",0.326822330709547
"7623","273319","spp_547",0.239000678062439
"7624","25763","spp_52",0.278864610241726
"7626","673740","spp_1348",0.370349382050335
"7628","812729","spp_1626",0.223491510609165
"7634","815548","spp_1632",0.333504476584494
"7635","229915","spp_460",0.303707304876298
"7636","829077","spp_1659",0.283282096032053
"7637","769896","spp_1540",0.325231118360534
"7639","100177","spp_201",0.157163736410439
"7644","8454","spp_17",0.282181321643293
"7645","110556","spp_222",0.287850733380765
"7646","69215","spp_139",0.288534032646567
"7654","156221","spp_313",0.328809612197801
"7658","767495","spp_1535",0.24077476025559
"7661","647978","spp_1296",0.33311234251596
"7665","417111","spp_835",0.314226427581161
"7666","437178","spp_875",0.256057680817321
"7668","799732","spp_1600",0.225473704747856
"7678","227308","spp_455",0.334283992182463
"7679","334759","spp_670",0.310321782249957
"7680","394174","spp_789",0.286502055125311
"7682","343617","spp_688",0.387879765126854
"7684","476795","spp_954",0.286842290777713
"7685","798860","spp_1598",0.307144009042531
"7689","668102","spp_1337",0.185691160615534
"7692","515747","spp_1032",0.260669267037883
"7695","73043","spp_147",0.279738073702902
"7696","40956","spp_82",0.366981732659042
"7708","244960","spp_490",0.259576419834048
"7712","632508","spp_1266",0.407327406108379
"7716","811846","spp_1624",0.28019683691673
"7720","639029","spp_1279",0.27573649934493
"7722","838141","spp_1677",0.3382122234907
"7729","898870","spp_1798",0.322963236831129
"7730","241570","spp_484",0.363528111483902
"7731","164930","spp_330",0.244810323929414
"7732","835615","spp_1672",0.287222498096526
"7737","123649","spp_248",0.352873016148806
"7738","983128","spp_1967",0.365815511904657
"7739","812898","spp_1626",0.223491510609165
"7741","675683","spp_1352",0.247838679002598
"7744","608057","spp_1217",0.279783666599542
"7747","824039","spp_1649",0.305611939635128
"7750","338339","spp_677",0.275677727768198
"7752","394066","spp_789",0.286502055125311
"7753","360943","spp_722",0.25625456054695
"7754","423369","spp_847",0.230580438161269
"7758","696736","spp_1394",0.208758196560666
"7759","904467","spp_1809",0.322147892555222
"7761","628078","spp_1257",0.252899024169892
"7762","266394","spp_533",0.257707500131801
"7764","667994","spp_1336",0.396804011892527
"7767","528125","spp_1057",0.309350029798225
"7768","707132","spp_1415",0.380127796670422
"7772","174990","spp_350",0.281697742408141
"7774","258777","spp_518",0.338162320200354
"7779","793405","spp_1587",0.328201092081144
"7787","323938","spp_648",0.345808228943497
"7788","310921","spp_622",0.265452473191544
"7789","979346","spp_1959",0.284526522271335
"7790","114388","spp_229",0.325307475635782
"7795","193387","spp_387",0.349759106058627
"7800","567364","spp_1135",0.226771206827834
"7801","424070","spp_849",0.208918469492346
"7804","763690","spp_1528",0.268707164563239
"7805","407958","spp_816",0.292624251917005
"7808","571833","spp_1144",0.326023374684155
"7809","667425","spp_1335",0.321500947000459
"7810","222629","spp_446",0.223563716281205
"7819","611266","spp_1223",0.269733987050131
"7820","577819","spp_1156",0.294334581587464
"7822","619159","spp_1239",0.370867818128318
"7825","241427","spp_483",0.20107703958638
"7826","539697","spp_1080",0.273029030533507
"7831","258738","spp_518",0.338162320200354
"7836","632960","spp_1266",0.407327406108379
"7843","657682","spp_1316",0.363490921910852
"7847","648326","spp_1297",0.41437891847454
"7848","342430","spp_685",0.36970187863335
"7849","961098","spp_1923",0.2914060393814
"7851","451151","spp_903",0.194632096216083
"7853","496950","spp_994",0.319533977191895
"7855","214319","spp_429",0.34031590889208
"7857","297581","spp_596",0.339816033840179
"7858","531027","spp_1063",0.313478997908533
"7862","499084","spp_999",0.268041123403236
"7863","357132","spp_715",0.358323369873688
"7870","524127","spp_1049",0.358443386154249
"7872","830419","spp_1661",0.269723894074559
"7875","323683","spp_648",0.345808228943497
"7877","815548","spp_1632",0.333504476584494
"7879","244461","spp_489",0.250191311119124
"7881","55608","spp_112",0.280615429859608
"7883","607673","spp_1216",0.327005027560517
"7884","571833","spp_1144",0.326023374684155
"7885","896256","spp_1793",0.252995006041601
"7893","513092","spp_1027",0.259919468080625
"7900","590316","spp_1181",0.257876865798607
"7901","515880","spp_1032",0.260669267037883
"7905","494640","spp_990",0.248400511918589
"7907","294970","spp_590",0.299514480866492
"7910","343409","spp_687",0.403081049211323
"7915","435684","spp_872",0.261502943467349
"7916","560013","spp_1121",0.254590868251398
"7917","244554","spp_490",0.259576419834048
"7919","584020","spp_1169",0.351505522150546
"7920","227310","spp_455",0.334283992182463
"7928","602943","spp_1206",0.23918344010599
"7930","240245","spp_481",0.408505797386169
"7932","531240","spp_1063",0.313478997908533
"7938","281146","spp_563",0.31234718975611
"7940","435661","spp_872",0.261502943467349
"7943","625398","spp_1251",0.264956542989239
"7944","346837","spp_694",0.310100218513981
"7947","346521","spp_694",0.310100218513981
"7952","326244","spp_653",0.284540017833933
"7955","448156","spp_897",0.419699385063723
"7957","315408","spp_631",0.306215226883069
"7959","85035","spp_171",0.272912075510249
"7960","215297","spp_431",0.380451056407765
"7962","304997","spp_610",0.396362992469221
"7963","997121","spp_1995",0.241801214404404
"7964","446786","spp_894",0.275138580705971
"7965","608007","spp_1217",0.279783666599542
"7969","277368","spp_555",0.246749425772578
"7970","647552","spp_1296",0.33311234251596
"7972","323683","spp_648",0.345808228943497
"7973","248897","spp_498",0.392541648820043
"7981","68918","spp_138",0.249119259417057
"7982","638350","spp_1277",0.248212916543707
"7983","709616","spp_1420",0.410669571254402
"7985","171654","spp_344",0.333307022927329
"7986","915440","spp_1831",0.36438875971362
"7988","977131","spp_1955",0.363543333020061
"7990","227201","spp_455",0.334283992182463
"7997","755343","spp_1511",0.30964243481867
"7999","798705","spp_1598",0.307144009042531
"8001","403968","spp_808",0.298484456259757
"8003","379087","spp_759",0.347392746713012
"8005","200144","spp_401",0.328124546445906
"8006","113856","spp_228",0.362558089662343
"8011","435934","spp_872",0.261502943467349
"8012","625344","spp_1251",0.264956542989239
"8013","397138","spp_795",0.326562076807022
"8016","310849","spp_622",0.265452473191544
"8018","319930","spp_640",0.288170275278389
"8024","927330","spp_1855",0.275777772767469
"8026","838141","spp_1677",0.3382122234907
"8031","497828","spp_996",0.314954133471474
"8033","724452","spp_1449",0.34364330326207
"8035","981223","spp_1963",0.237106136512011
"8041","113673","spp_228",0.362558089662343
"8046","326358","spp_653",0.284540017833933
"8049","755498","spp_1511",0.30964243481867
"8050","892132","spp_1785",0.27924171788618
"8051","229542","spp_460",0.303707304876298
"8055","568620","spp_1138",0.283859321614727
"8058","904467","spp_1809",0.322147892555222
"8061","334732","spp_670",0.310321782249957
"8062","133188","spp_267",0.212919831043109
"8065","661887","spp_1324",0.279221389675513
"8066","122257","spp_245",0.201538158813491
"8069","379177","spp_759",0.347392746713012
"8072","487120","spp_975",0.279373564524576
"8073","258118","spp_517",0.304169326322153
"8074","447772","spp_896",0.1957995116245
"8077","35264","spp_71",0.332418782170862
"8078","130362","spp_261",0.308268239954486
"8081","668631","spp_1338",0.384858816396445
"8089","323347","spp_647",0.41138336295262
"8091","497544","spp_996",0.314954133471474
"8092","576342","spp_1153",0.267553218873218
"8094","332495","spp_665",0.375678528333083
"8099","625438","spp_1251",0.264956542989239
"8101","475382","spp_951",0.371444566175342
"8102","394293","spp_789",0.286502055125311
"8107","487453","spp_975",0.279373564524576
"8111","350196","spp_701",0.296404224121943
"8114","453722","spp_908",0.222039447166026
"8118","436246","spp_873",0.229124445468187
"8119","355652","spp_712",0.326656053075567
"8120","882774","spp_1766",0.30034836824052
"8122","357981","spp_716",0.34641767013818
"8123","401775","spp_804",0.338667798088863
"8125","608057","spp_1217",0.279783666599542
"8129","241837","spp_484",0.363528111483902
"8130","210799","spp_422",0.318656120914966
"8133","997404","spp_1995",0.241801214404404
"8138","783461","spp_1567",0.423205743776634
"8139","297375","spp_595",0.249756756005809
"8141","398561","spp_798",0.284870241302997
"8142","367947","spp_736",0.224704251624644
"8152","864852","spp_1730",0.259795221732929
"8154","997288","spp_1995",0.241801214404404
"8157","319599","spp_640",0.288170275278389
"8159","861256","spp_1723",0.358822154579684
"8160","798681","spp_1598",0.307144009042531
"8161","261806","spp_524",0.212277892511338
"8163","824361","spp_1649",0.305611939635128
"8164","174906","spp_350",0.281697742408141
"8165","406496","spp_813",0.172367539722472
"8167","405301","spp_811",0.322868141112849
"8168","957848","spp_1916",0.288496036315337
"8171","127832","spp_256",0.254925041459501
"8172","435561","spp_872",0.261502943467349
"8177","550173","spp_1101",0.377228437922895
"8180","647700","spp_1296",0.33311234251596
"8184","835615","spp_1672",0.287222498096526
"8190","427523","spp_856",0.332635909784585
"8192","811833","spp_1624",0.28019683691673
"8193","446668","spp_894",0.275138580705971
"8194","123533","spp_248",0.352873016148806
"8195","398955","spp_798",0.284870241302997
"8198","615032","spp_1231",0.348943753633648
"8204","42323","spp_85",0.360986853716895
"8206","919152","spp_1839",0.291171630145982
"8208","838242","spp_1677",0.3382122234907
"8209","646676","spp_1294",0.343917249003425
"8212","156220","spp_313",0.328809612197801
"8216","229543","spp_460",0.303707304876298
"8217","446929","spp_894",0.275138580705971
"8223","41587","spp_84",0.360225877957419
"8226","815550","spp_1632",0.333504476584494
"8230","226868","spp_454",0.381154208211228
"8231","646862","spp_1294",0.343917249003425
"8233","171792","spp_344",0.333307022927329
"8236","235389","spp_471",0.415633768541738
"8241","397222","spp_795",0.326562076807022
"8246","608023","spp_1217",0.279783666599542
"8247","769616","spp_1540",0.325231118360534
"8249","307945","spp_616",0.299083581427112
"8250","241597","spp_484",0.363528111483902
"8251","818674","spp_1638",0.272625819779932
"8252","829136","spp_1659",0.283282096032053
"8254","297933","spp_596",0.339816033840179
"8256","394127","spp_789",0.286502055125311
"8259","613516","spp_1228",0.306731966556981
"8260","301046","spp_603",0.331264936830848
"8263","785617","spp_1572",0.1964271357283
"8272","401555","spp_804",0.338667798088863
"8274","235928","spp_472",0.338898293673992
"8275","403933","spp_808",0.298484456259757
"8279","545985","spp_1092",0.34660731186159
"8285","786219","spp_1573",0.257103804964572
"8294","933222","spp_1867",0.308798604644835
"8297","189055","spp_379",0.247067403746769
"8299","515994","spp_1032",0.260669267037883
"8300","799968","spp_1600",0.225473704747856
"8301","170010","spp_341",0.242730066878721
"8302","373581","spp_748",0.271135064773262
"8308","487453","spp_975",0.279373564524576
"8309","829067","spp_1659",0.283282096032053
"8311","887448","spp_1775",0.389886275632307
"8315","763664","spp_1528",0.268707164563239
"8321","435847","spp_872",0.261502943467349
"8322","962272","spp_1925",0.323486604960635
"8325","258823","spp_518",0.338162320200354
"8328","798681","spp_1598",0.307144009042531
"8329","576092","spp_1153",0.267553218873218
"8330","212829","spp_426",0.258066535694525
"8335","682981","spp_1366",0.362224606564268
"8336","247300","spp_495",0.273355956189334
"8341","466196","spp_933",0.311658577760682
"8344","919341","spp_1839",0.291171630145982
"8345","278297","spp_557",0.339411534601822
"8348","830266","spp_1661",0.269723894074559
"8349","576020","spp_1153",0.267553218873218
"8351","235912","spp_472",0.338898293673992
"8352","645039","spp_1291",0.35604981915094
"8360","277100","spp_555",0.246749425772578
"8368","835617","spp_1672",0.287222498096526
"8370","458563","spp_918",0.260825163219124
"8371","355886","spp_712",0.326656053075567
"8374","251071","spp_503",0.319465095410123
"8375","497331","spp_995",0.162303482415155
"8376","170346","spp_341",0.242730066878721
"8380","657290","spp_1315",0.279300084803253
"8381","662799","spp_1326",0.308856933144853
"8384","482068","spp_965",0.28653517877683
"8386","927314","spp_1855",0.275777772767469
"8388","604229","spp_1209",0.368640039348975
"8389","151630","spp_304",0.254803674528375
"8390","604415","spp_1209",0.368640039348975
"8391","625438","spp_1251",0.264956542989239
"8394","49533","spp_100",0.335040841018781
"8395","717094","spp_1435",0.364045967813581
"8396","417111","spp_835",0.314226427581161
"8399","244725","spp_490",0.259576419834048
"8400","668213","spp_1337",0.185691160615534
"8405","625232","spp_1251",0.264956542989239
"8406","435561","spp_872",0.261502943467349
"8409","855550","spp_1712",0.356313543859869
"8414","698526","spp_1398",0.298493659123778
"8416","624989","spp_1250",0.205650996882468
"8418","180412","spp_361",0.289167458657175
"8419","12045","spp_25",0.295931008644402
"8420","871850","spp_1744",0.376892035827041
"8424","560008","spp_1121",0.254590868251398
"8425","69021","spp_139",0.288534032646567
"8427","42323","spp_85",0.360986853716895
"8430","312413","spp_625",0.377021747408435
"8431","12109","spp_25",0.295931008644402
"8432","560008","spp_1121",0.254590868251398
"8434","49798","spp_100",0.335040841018781
"8435","915872","spp_1832",0.187556238379329
"8439","394348","spp_789",0.286502055125311
"8442","69043","spp_139",0.288534032646567
"8443","647568","spp_1296",0.33311234251596
"8444","571831","spp_1144",0.326023374684155
"8448","424093","spp_849",0.208918469492346
"8449","235419","spp_471",0.415633768541738
"8456","133188","spp_267",0.212919831043109
"8457","787925","spp_1576",0.391904608113691
"8459","550211","spp_1101",0.377228437922895
"8462","114413","spp_229",0.325307475635782
"8464","122376","spp_245",0.201538158813491
"8468","934642","spp_1870",0.202853272436187
"8472","661921","spp_1324",0.279221389675513
"8473","892385","spp_1785",0.27924171788618
"8476","479782","spp_960",0.264430434908718
"8478","829039","spp_1659",0.283282096032053
"8479","560403","spp_1121",0.254590868251398
"8480","476800","spp_954",0.286842290777713
"8484","957523","spp_1916",0.288496036315337
"8486","327363","spp_655",0.390918508404866
"8489","755211","spp_1511",0.30964243481867
"8490","513279","spp_1027",0.259919468080625
"8492","123506","spp_248",0.352873016148806
"8493","602612","spp_1206",0.23918344010599
"8498","755810","spp_1512",0.421014342689887
"8499","726151","spp_1453",0.19153476622887
"8501","428028","spp_857",0.269468737998977
"8504","595422","spp_1191",0.221962591167539
"8505","567296","spp_1135",0.226771206827834
"8506","365340","spp_731",0.288653412600979
"8508","241570","spp_484",0.363528111483902
"8513","997404","spp_1995",0.241801214404404
"8515","956377","spp_1913",0.278905377490446
"8517","499178","spp_999",0.268041123403236
"8518","769896","spp_1540",0.325231118360534
"8520","165837","spp_332",0.239301102701575
"8521","226336","spp_453",0.218074488453567
"8523","430470","spp_861",0.245564145967364
"8524","230498","spp_461",0.232521918369457
"8528","243066","spp_487",0.322000056738034
"8529","615088","spp_1231",0.348943753633648
"8531","488022","spp_977",0.287117038387805
"8536","654894","spp_1310",0.288548931479454
"8537","551954","spp_1104",0.280467389849946
"8539","499446","spp_999",0.268041123403236
"8540","799637","spp_1600",0.225473704747856
"8542","532806","spp_1066",0.226867447374389
"8547","211601","spp_424",0.208164491457865
"8549","611209","spp_1223",0.269733987050131
"8550","571901","spp_1144",0.326023374684155
"8553","212517","spp_426",0.258066535694525
"8554","793373","spp_1587",0.328201092081144
"8555","248804","spp_498",0.392541648820043
"8562","997333","spp_1995",0.241801214404404
"8564","611037","spp_1223",0.269733987050131
"8569","577951","spp_1156",0.294334581587464
"8570","639315","spp_1279",0.27573649934493
"8577","937965","spp_1876",0.379905195208266
"8579","698731","spp_1398",0.298493659123778
"8583","983064","spp_1967",0.365815511904657
"8584","533064","spp_1067",0.404434646014124
"8586","647185","spp_1295",0.226927417097613
"8588","842110","spp_1685",0.372942218091339
"8589","241570","spp_484",0.363528111483902
"8601","816382","spp_1633",0.340225962223485
"8602","170066","spp_341",0.242730066878721
"8604","145246","spp_291",0.309805518016219
"8608","434356","spp_869",0.283052703132853
"8609","922569","spp_1846",0.277630682336167
"8610","422856","spp_846",0.390242689521983
"8611","79197","spp_159",0.252226697979495
"8613","365006","spp_731",0.288653412600979
"8615","499084","spp_999",0.268041123403236
"8618","824341","spp_1649",0.305611939635128
"8619","474128","spp_949",0.233122525271028
"8621","405116","spp_811",0.322868141112849
"8622","584300","spp_1169",0.351505522150546
"8625","515509","spp_1032",0.260669267037883
"8628","798681","spp_1598",0.307144009042531
"8634","625438","spp_1251",0.264956542989239
"8636","572429","spp_1145",0.364111002301797
"8642","760888","spp_1522",0.244028264656663
"8643","902081","spp_1805",0.393816605443135
"8644","571739","spp_1144",0.326023374684155
"8651","297137","spp_595",0.249756756005809
"8652","669024","spp_1339",0.231682914542034
"8656","837887","spp_1676",0.337778843706474
"8658","148754","spp_298",0.355959011008963
"8660","214220","spp_429",0.34031590889208
"8662","110886","spp_222",0.287850733380765
"8669","780454","spp_1561",0.363238910678774
"8672","682690","spp_1366",0.362224606564268
"8673","12145","spp_25",0.295931008644402
"8674","338495","spp_677",0.275677727768198
"8675","437419","spp_875",0.256057680817321
"8678","607511","spp_1216",0.327005027560517
"8684","818972","spp_1638",0.272625819779932
"8685","669353","spp_1339",0.231682914542034
"8688","310608","spp_622",0.265452473191544
"8689","828683","spp_1658",0.218615407124162
"8698","149157","spp_299",0.318494118517265
"8705","855928","spp_1712",0.356313543859869
"8711","174930","spp_350",0.281697742408141
"8712","571999","spp_1144",0.326023374684155
"8713","245588","spp_492",0.241373558528721
"8716","243340","spp_487",0.322000056738034
"8717","383894","spp_768",0.330259051639587
"8721","731623","spp_1464",0.339527912205085
"8722","824174","spp_1649",0.305611939635128
"8724","334909","spp_670",0.310321782249957
"8727","595086","spp_1191",0.221962591167539
"8732","11238","spp_23",0.368951385840774
"8734","148941","spp_298",0.355959011008963
"8739","524280","spp_1049",0.358443386154249
"8749","458641","spp_918",0.260825163219124
"8750","244289","spp_489",0.250191311119124
"8751","844192","spp_1689",0.229024127591401
"8757","403768","spp_808",0.298484456259757
"8759","149023","spp_299",0.318494118517265
"8760","602612","spp_1206",0.23918344010599
"8765","608119","spp_1217",0.279783666599542
"8768","657022","spp_1315",0.279300084803253
"8771","453152","spp_907",0.389689369592816
"8772","127847","spp_256",0.254925041459501
"8773","69021","spp_139",0.288534032646567
"8775","769569","spp_1540",0.325231118360534
"8776","114104","spp_229",0.325307475635782
"8782","720227","spp_1441",0.29903563670814
"8785","608057","spp_1217",0.279783666599542
"8787","539658","spp_1080",0.273029030533507
"8792","383330","spp_767",0.248610071372241
"8795","571741","spp_1144",0.326023374684155
"8796","901584","spp_1804",0.178557150764391
"8797","172895","spp_346",0.351143214385957
"8802","590322","spp_1181",0.257876865798607
"8803","360555","spp_722",0.25625456054695
"8807","266445","spp_533",0.257707500131801
"8812","496994","spp_994",0.319533977191895
"8813","297234","spp_595",0.249756756005809
"8814","513025","spp_1027",0.259919468080625
"8815","607839","spp_1216",0.327005027560517
"8821","578310","spp_1157",0.365106568206102
"8822","114220","spp_229",0.325307475635782
"8826","315439","spp_631",0.306215226883069
"8831","383894","spp_768",0.330259051639587
"8833","427940","spp_856",0.332635909784585
"8834","625230","spp_1251",0.264956542989239
"8836","149811","spp_300",0.260401582578197
"8839","167332","spp_335",0.196788092143834
"8841","297219","spp_595",0.249756756005809
"8845","961415","spp_1923",0.2914060393814
"8847","560014","spp_1121",0.254590868251398
"8851","882774","spp_1766",0.30034836824052
"8852","807208","spp_1615",0.377312563359737
"8856","453722","spp_908",0.222039447166026
"8861","539933","spp_1080",0.273029030533507
"8866","568979","spp_1138",0.283859321614727
"8868","229813","spp_460",0.303707304876298
"8871","419877","spp_840",0.368727888679132
"8875","417337","spp_835",0.314226427581161
"8878","118564","spp_238",0.413553551537916
"8879","696736","spp_1394",0.208758196560666
"8880","229724","spp_460",0.303707304876298
"8883","837560","spp_1676",0.337778843706474
"8885","185135","spp_371",0.225079980213195
"8890","162258","spp_325",0.33782767271623
"8895","360980","spp_722",0.25625456054695
"8896","577824","spp_1156",0.294334581587464
"8899","482353","spp_965",0.28653517877683
"8900","698689","spp_1398",0.298493659123778
"8903","539970","spp_1080",0.273029030533507
"8906","625006","spp_1251",0.264956542989239
"8907","488105","spp_977",0.287117038387805
"8908","49519","spp_100",0.335040841018781
"8911","708166","spp_1417",0.22712372825481
"8913","731623","spp_1464",0.339527912205085
"8914","256065","spp_513",0.251598143717274
"8916","673690","spp_1348",0.370349382050335
"8920","403890","spp_808",0.298484456259757
"8922","96483","spp_193",0.337953590555117
"8924","241837","spp_484",0.363528111483902
"8925","214460","spp_429",0.34031590889208
"8927","798946","spp_1598",0.307144009042531
"8929","12497","spp_25",0.295931008644402
"8931","939953","spp_1880",0.15934533928521
"8934","931058","spp_1863",0.40187656134367
"8935","767320","spp_1535",0.24077476025559
"8938","615439","spp_1231",0.348943753633648
"8940","350497","spp_701",0.296404224121943
"8943","8475","spp_17",0.282181321643293
"8947","545569","spp_1092",0.34660731186159
"8953","383545","spp_768",0.330259051639587
"8955","568852","spp_1138",0.283859321614727
"8960","85429","spp_171",0.272912075510249
"8963","146924","spp_294",0.252481982577592
"8964","407825","spp_816",0.292624251917005
"8965","229604","spp_460",0.303707304876298
"8966","513092","spp_1027",0.259919468080625
"8970","476980","spp_954",0.286842290777713
"8971","515547","spp_1032",0.260669267037883
"8973","438304","spp_877",0.369774459162727
"8975","837560","spp_1676",0.337778843706474
"8976","545569","spp_1092",0.34660731186159
"8977","315006","spp_631",0.306215226883069
"8979","881417","spp_1763",0.30473552737385
"8981","592765","spp_1186",0.182095168158412
"8982","578260","spp_1157",0.365106568206102
"8983","499070","spp_999",0.268041123403236
"8986","979499","spp_1959",0.284526522271335
"8987","329357","spp_659",0.266170382034034
"8989","423369","spp_847",0.230580438161269
"8991","667137","spp_1335",0.321500947000459
"8994","736693","spp_1474",0.347926349844784
"9002","613773","spp_1228",0.306731966556981
"9004","809413","spp_1619",0.298289535567164
"9010","319558","spp_640",0.288170275278389
"9011","377045","spp_755",0.403937705792487
"9012","472327","spp_945",0.416330239269882
"9023","531487","spp_1063",0.313478997908533
"9024","607812","spp_1216",0.327005027560517
"9025","130417","spp_261",0.308268239954486
"9027","275848","spp_552",0.372863520169631
"9032","568846","spp_1138",0.283859321614727
"9033","360911","spp_722",0.25625456054695
"9036","153072","spp_307",0.389783077174798
"9038","961009","spp_1923",0.2914060393814
"9043","490109","spp_981",0.390861162217334
"9044","811630","spp_1624",0.28019683691673
"9045","528324","spp_1057",0.309350029798225
"9047","669405","spp_1339",0.231682914542034
"9048","458563","spp_918",0.260825163219124
"9049","435816","spp_872",0.261502943467349
"9050","229576","spp_460",0.303707304876298
"9051","608412","spp_1217",0.279783666599542
"9052","297818","spp_596",0.339816033840179
"9053","365472","spp_731",0.288653412600979
"9054","315422","spp_631",0.306215226883069
"9055","294735","spp_590",0.299514480866492
"9061","493273","spp_987",0.35208530514501
"9063","421772","spp_844",0.326822330709547
"9064","55866","spp_112",0.280615429859608
"9070","655173","spp_1311",0.376354082487524
"9073","818979","spp_1638",0.272625819779932
"9074","767054","spp_1535",0.24077476025559
"9075","499496","spp_999",0.268041123403236
"9076","541175","spp_1083",0.338983849389479
"9077","539658","spp_1080",0.273029030533507
"9080","494966","spp_990",0.248400511918589
"9082","731774","spp_1464",0.339527912205085
"9085","215297","spp_431",0.380451056407765
"9089","490093","spp_981",0.390861162217334
"9090","835615","spp_1672",0.287222498096526
"9092","927053","spp_1855",0.275777772767469
"9096","207014","spp_415",0.35155316744931
"9097","533078","spp_1067",0.404434646014124
"9098","383330","spp_767",0.248610071372241
"9100","628363","spp_1257",0.252899024169892
"9101","315995","spp_632",0.297238280531019
"9107","267542","spp_536",0.203953108517453
"9111","424093","spp_849",0.208918469492346
"9117","458563","spp_918",0.260825163219124
"9120","227066","spp_455",0.334283992182463
"9124","677529","spp_1356",0.414845006307587
"9128","79095","spp_159",0.252226697979495
"9129","258138","spp_517",0.304169326322153
"9130","639136","spp_1279",0.27573649934493
"9132","809154","spp_1619",0.298289535567164
"9136","611390","spp_1223",0.269733987050131
"9137","458956","spp_918",0.260825163219124
"9141","968725","spp_1938",0.205591704463586
"9146","200143","spp_401",0.328124546445906
"9148","898504","spp_1798",0.322963236831129
"9151","447776","spp_896",0.1957995116245
"9153","427750","spp_856",0.332635909784585
"9155","219188","spp_439",0.370697938837111
"9156","435925","spp_872",0.261502943467349
"9158","405107","spp_811",0.322868141112849
"9160","355893","spp_712",0.326656053075567
"9165","605675","spp_1212",0.428552407072857
"9174","403933","spp_808",0.298484456259757
"9178","769746","spp_1540",0.325231118360534
"9184","11311","spp_23",0.368951385840774
"9189","145319","spp_291",0.309805518016219
"9195","662747","spp_1326",0.308856933144853
"9196","892262","spp_1785",0.27924171788618
